name,mz,rt,intensity,group_id,degree_cor,sub_group_id,degree,n_nodes,n_edges,label_charge_oligomer,isotope_labels_a,isotope_ids,isotope_labels_b,atoms,molecular_formula,adduct,compound_name,compound_id,exact_mass,ppm_error
7603,392.1774467,68.601078,1466613.1,5,58,5,5,315,577,[M+ACN+H]+::1::1||[M+ACN+Na]+::1::1||[M+H+HCOOH]+::1::1||[M+MeOH+H]+::1::1,,,,,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
7604,392.2094059,339.991671,1015505.85,84,33,864,1,2,1,[M+ACN+Na]+::1::1,,,,,,,None||None,None||None,,
7605,392.2139787,61.994694,640857.465,5,145,5,1,315,577,[M+H+HCOOH]+::1::1||[M+K+HCOOH]+::1::1||[M+NH4+HCOOH]+::1::1||[M+Na+HCOO]+::1::1,,,,,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
7606,392.2225383,108.11946,314717.15,5,3,861,1,2,1,,(13C),7588,C,13.4,,,,,,
7607,392.2578571,424.132794,926960.1755,84,4,,,,,,,,,,C22H32O2,[M+ACN+Na]+,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid",C06429,392.2571,-1.93
7608,392.2640085,955.02954,1721760.5,397,1,862,1,2,1,,(13C),7591,C,23.2,C18H32O5,[M+NH4+HCOOH]+,"2,3-Dinor-8-iso prostaglandin F1alpha",C14795,392.264267,0.66
7609,392.2876067,1006.50255,2766857.5,408,15,863,2,6,6,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,(13C),7592,C,22,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7610,392.3132937,944.06166,18490269,389,8,808,3,4,3,[M+ACN+Na]+::1::1||[M+H+HCOOH]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,7629,(13C),25.1,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
7611,392.3578285,1154.2779,3086697.31,434,14,806,1,3,2,,(13C),7595,C,22.7,,,,,,
7612,392.7319688,401.06337,610523.595,84,37,778,1,3,2,[M+NH4]+::1::1,,,,,,,None||None,None||None,,
7613,392.7375955,336.553128,692229.4,84,15,,,,,,,,,,,,,,,
7614,392.8674243,371.271672,2339400.51,84,11,,,,,,,,,,,,,,,
7615,392.9144777,1375.78974,17335268.5,464,8,,,,,,,,,,,,,,,
7616,392.9501315,1372.71894,11058457.5,464,5,,,,,,,,,,C8H11Cl3O7,[M+Na+HCOO]+,Trichloroethanol glucuronide,C14869,392.951724,4.05
7617,393.0838403,57.5945547,453614,,,,,,,,,,,,,,,,,
7618,393.1152359,597.089535,2645431.5,84,3,865,1,2,1,,C,7638,(13C),15.2,,,,,,
7619,393.1153679,548.701896,2196721,170,1,866,1,2,1,,C,7639,(13C),14.6,,,,,,
7620,393.1786729,762.81801,3924689,296,24,867,1,2,1,,C,7647,(13C),15,,,,,,
7621,393.1804992,322.365264,1398320.16,84,40,868,1,3,2,[M+MeOH+H]+::1::1,,,,,,,None||None,None||None,,
7622,393.1979809,967.2249,1465603.35,403,2,569,2,5,4,[M+H]+::1::1||[M+Na+HCOO]+::1::1,,,,,,,None||None||None||None,None||None||None||None,,
7623,393.223526,470.105316,3976656.36,84,5,,,,,,,,,,C20H34O6||C20H34O6,[M+Na]+||[M+Na]+,6-Keto-prostaglandin F1alpha||Thromboxane B2,C05961||C05963,393.2247604||393.2247604,3.14||3.14
7624,393.2295465,199.468506,1812830.08,58,7,,,,,,,,,,,,,,,
7625,393.2498185,355.631988,4844644.65,84,40,869,1,2,1,,C,7650,(13C),18.8,,,,,,
7626,393.2588545,999.79014,800994.85,408,13,700,1,5,5,[M+Na+HCOO]+::1::1,,,,,,,None||None,None||None,,
7627,393.2854822,672.22014,685563.1,,,,,,,,,,,,,,,,,
7628,393.2975425,1007.76285,31272568,408,6,812,2,4,4,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,7652,(13C),19.7,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7629,393.31663,944.05032,5098785.65,389,5,808,1,4,3,,(13C),7610,C,25.1,C28H42O2||C28H42O2||C28H42O2,[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+,"beta-Tocotrienol||gamma-Tocotrienol||6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol",C14154||C14155||C20738,393.315191||393.315191||393.315191,-3.66||-3.66||-3.66
7630,393.3700951,1148.29167,19176662.23,434,24,766,3,5,5,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,7655,(13C),22.5,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7631,393.5323218,579.629226,2998749.01,84,10,,,,,,,,,,,,,,,
7632,393.6961712,186.857634,1508153.6,58,44,,,,,,,,,,,,,,,
7633,393.7214764,447.415968,4031816.1,84,22,,,,,,,,,,,,,,,
7634,393.7634205,468.960006,1514981.22,84,11,796,1,2,1,[M+Na+HCOO]+::1::1,,,,,,,None||None,None||None,,
7635,393.8574378,477.783888,4892499.85,84,2,,,,,,,,,,,,,,,
7636,393.8668194,579.822198,1780276.29,84,10,,,,,,,,,,,,,,,
7637,394.0835098,109.801578,448072.085,49,2,,,,,,,,,,,,,,,
7638,394.1188113,597.179538,443432.2,84,3,865,1,2,1,,(13C),7618,C,15.2,C14H23N6O3S,[M+K]+,S-Adenosylmethioninamine,C01137,394.1183944,-1.06
7639,394.1191342,548.920284,353710.87,170,1,866,1,2,1,,(13C),7619,C,14.6,C14H23N6O3S,[M+K]+,S-Adenosylmethioninamine,C01137,394.1183944,-1.88
7640,394.1283614,291.371559,1006631.95,,,,,,,,,,,,,,,,,
7641,394.1284589,221.220936,390392.885,58,4,,,,,,,,,,,,,,,
7642,394.1285192,374.082222,339479.2335,84,36,,,,,,,,,,,,,,,
7643,394.161088,378.239064,1782635.73,84,17,751,1,2,1,[M+H+HCOOH]+::1::1||[M+K+HCOOH]+::1::1||[M+NH4+HCOOH]+::1::1||[M+Na+HCOO]+::1::1,,,,,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
7644,394.1724321,230.658246,2617019,58,4,,,,,,,,,,C17H20N4O6,[M+NH4]+,Riboflavin,C00255,394.172107,-0.82
7645,394.1723735,396.33126,388807.62,84,7,,,,,,,,,,C17H20N4O6,[M+NH4]+,Riboflavin,C00255,394.172107,-0.68
7646,394.1725985,331.149378,932829.86,84,11,,,,,,,,,,C17H20N4O6,[M+NH4]+,Riboflavin,C00255,394.172107,-1.25
7647,394.1822018,762.83421,647262.3,296,22,867,1,2,1,,(13C),7620,C,15,,,,,,
7648,394.1970452,576.085404,8151619.3,84,3,,,,,,,,,,C21H27NO2,[M+Na+HCOO]+,"L-alpha-Acetyl-N,N-dinormethadol",C16662,394.198867,4.62
7649,394.1974365,427.72557,2929505.3,84,5,,,,,,,,,,C21H27NO2,[M+Na+HCOO]+,"L-alpha-Acetyl-N,N-dinormethadol",C16662,394.198867,3.63
7650,394.2534,355.991196,1004402.26,84,44,869,1,2,1,,(13C),7625,C,18.8,,,,,,
7651,394.2626624,1015.01178,7051224.4,410,18,870,1,2,1,,C,7671,(13C),18.9,,,,,,
7652,394.3009907,1007.67735,6768126,408,5,812,2,4,4,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,(13C),7628,C,19.7,C28H42O2||C28H42O2||C28H42O2||C28H42O2||C28H42O2||C28H42O2||C28H42O2||C28H42O2||C28H42O2,[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+,"beta-Tocotrienol||gamma-Tocotrienol||6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol||beta-Tocotrienol||gamma-Tocotrienol||6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol||beta-Tocotrienol||gamma-Tocotrienol||6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol||None||None||None",C14154||C14155||C20738||C14154||C14155||C20738||C14154||C14155||C20738||None||None||None,394.299211||394.299211||394.299211||394.299211||394.299211||394.299211||394.299211||394.299211||394.299211,-4.51||-4.51||-4.51||-4.51||-4.51||-4.51||-4.51||-4.51||-4.51
7653,394.3293916,990.42651,16146866,408,7,814,2,4,4,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,7674,(13C),22.1,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7654,394.3470081,1104.20643,277067.965,,,,,,,,,,,,,,,,,
7655,394.373569,1148.3664,4745332.9,434,24,766,2,5,5,,"(13C),C","76,307,676","C,(13C)","22.5,11.1",C30H50,[M+H-NH3]+,Squalene,C00751,394.371982,-4.02
7656,394.6783772,641.9301,590817.28,,,,,,,,,,,,,,,,,
7657,394.7184421,629.79342,784936.245,206,4,,,,,,,,,,,,,,,
7658,394.7305464,1115.61918,11993484.35,426,7,,,,,,,,,,,,,,,
7659,394.9119678,1374.67023,19421881.9,464,1,,,,,,,,,,,,,,,
7660,395.0509619,113.670414,1286550.15,5,46,,,,,,,,,,,,,,,
7661,395.1371174,741.5757,3109050.6,283,5,835,1,3,2,[M+H+HCOOH]+::1::1,,,,,,,None||None,None||None,,
7662,395.1374628,820.36584,698097.85,,,,,,,,,,,,,,,,,
7663,395.1561463,342.256524,730129.36,84,6,,,,,,,,,,,,,,,
7664,395.1598541,239.990367,1296138.085,58,3,,,,,,,,,,,,,,,
7665,395.2145828,1004.46558,2613806,408,12,653,2,21,28,[M+H]+::1::1,C,7687,(13C),17.2,,,None||None,None||None,,
7666,395.2147966,98.348034,3203211.355,5,11,,,,,,,,,,,,,,,
7667,395.2283068,578.754096,3014179.08,84,19,,,,,,,,,,,,,,,
7668,395.2288937,248.782527,1362993.33,58,43,782,2,3,2,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1||[M+Na+HCOO]+::1::1,,,,,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
7669,395.2320511,1115.51544,6061056.41,426,3,,,,,,,,,,,,,,,
7670,395.2400047,846.16575,1213165,,,,,,,,,,,,,,,,,
7671,395.2659078,1015.41327,1469815.82,410,20,870,1,2,1,,(13C),7651,C,18.9,,,,,,
7672,395.2770756,985.74132,1987321.3,,,,,,,,,,,,,,,,,
7673,395.3131745,1056.19482,2477892.5,418,7,871,1,2,1,,C,7691,(13C),16.4,,,,,,
7674,395.3326719,990.5289,3918834.3,408,7,814,2,4,4,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,(13C),7653,C,22.1,C28H42O||C28H42O||C28H42O,[M+H]+||[M+H]+||[M+H]+,"Ergosta-5,7,22,24(28)-tetraen-3beta-ol||Ergosta-5,7,22,24(28)-tetraen-3beta-ol||Ergosta-5,7,22,24(28)-tetraen-3beta-ol||None||None||None",C05440||C05440||C05440||None||None||None,395.3308424||395.3308424||395.3308424,-4.63||-4.63||-4.63
7675,395.3494985,1114.61688,34770684.9,426,10,817,2,4,3,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,7692,(13C),19.8,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7676,395.3768718,1148.1939,580189.59,434,23,766,1,5,5,,(13C),7655,C,11.1,,,,,,
7677,395.388274,1033.54548,1139315.2,413,12,872,2,9,11,[M+H-H2O]+::1::1,,,,,,,None||None,None||None,,
7678,395.3999538,1030.27878,221377.165,,,,,,,,,,,,,,,,,
7679,395.7084548,1132.08222,2423026.55,426,8,,,,,,,,,,,,,,,
7680,395.7162877,98.225601,1208180.25,5,11,744,1,2,1,[M+MeOH+H]+::1::1,,,,,,,None||None,None||None,,
7681,396.1406231,741.62118,1064972.695,,,,,,,,,,,,,,,,,
7682,396.1404212,419.711454,549685.295,,,,,,,,,,,,,,,,,
7683,396.1769002,422.04681,10425120.95,84,3,,,,,,,,,,,,,,,
7684,396.1805993,164.18538,799068.5,58,1,,,,,,,,,,,,,,,
7685,396.1951845,529.46952,1648101.75,84,15,,,,,,,,,,C25H27NO2||C25H27NO2,[M+Na]+||[M+Na]+,Endoxifen||alpha-Hydroxy-N-desmethyltamoxifen,C16547||C16549,396.1934004||396.1934004,-4.5||-4.5
7686,396.2100251,1132.13718,1240914.8,426,8,,,,,,,,,,,,,,,
7687,396.2179491,1004.52504,495701.77,408,11,653,2,21,28,[M+H]+::1::1,(13C),7665,C,17.2,,,None||None,None||None,,
7688,396.2274961,560.640687,4732369.85,84,9,,,,,,,,,,,,,,,
7689,396.2399336,1147.01748,4337790.2,434,10,,,,,,,,,,,,,,,
7690,396.3079024,963.78144,12420276.8,,,,,,,,,,,,,,,,,
7691,396.3168197,1056.3318,446620.49,418,4,871,1,2,1,,(13C),7673,C,16.4,,,,,,
7692,396.3529091,1114.34193,7554380.65,426,10,817,2,4,3,,"(13C),C","76,757,716","C,(13C)","19.8,11.4",C29H48O||C29H48O||C29H48O||C29H48O||C29H48O||C29H48O,[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+,14-Demethyllanosterol||Stigmasterol||Isofucosterol||24-Methylenelophenol||4alpha-Methylfecosterol||Delta7-Avenasterol,C05108||C05442||C08821||C11522||C15776||C15782,396.351246||396.351246||396.351246||396.351246||396.351246||396.351246,-4.2||-4.2||-4.2||-4.2||-4.2||-4.2
7693,396.681932,340.824798,10712300.9,84,11,,,,,,,,,,,,,,,
7694,396.6848673,89.884368,2973993.9,,,,,,,,,,,,,,,,,
7695,396.7164365,439.607412,2845860.375,,,,,,,,,,,,,,,,,
7696,396.7277907,353.495718,804086.85,84,10,,,,,,,,,,,,,,,
7697,396.7459143,1184.92317,15139954.7,443,2,,,,,,,,,,,,,,,
7698,396.8011517,620.17614,836941.35,,,,,,,,,,,,,,,,,
7699,396.8874965,416.148645,22505063,84,23,,,,,,,,,,,,,,,
7700,397.1103063,111.902631,1619722.735,5,38,,,,,,,,,,,,,,,
7701,397.1686526,865.4847,10188773.5,367,2,873,1,2,1,,C,7726,(13C),20.2,,,,,,
7702,397.183503,340.320072,3701798.8,84,27,864,1,2,1,[M+Na+HCOO]+::1::1,,,,,,,None||None,None||None,,
7703,397.1892123,750.45363,1235287.8,292,7,495,3,27,42,[M+K+HCOOH]+::1::1||[M+K]+::1::1||[M+MeOH+H]+::1::1,,,,,C14H23N6O3S||C14H23N6O3S||C14H23N6O3S,[M+ACN+H]+||[M+ACN+H]+||[M+ACN+H]+,S-Adenosylmethioninamine||S-Adenosylmethioninamine||S-Adenosylmethioninamine||None||None||None,C01137||C01137||C01137||None||None||None,397.189058||397.189058||397.189058,-0.39||-0.39||-0.39
7704,397.1992757,828.15678,6083023.4,345,2,821,2,3,2,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,7728,(13C),21.2,C16H29O7P||C16H29O7P||C16H29O7P,[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+,(10S)-Juvenile hormone III diol phosphate||(10S)-Juvenile hormone III diol phosphate||(10S)-Juvenile hormone III diol phosphate||None||None||None,C16507||C16507||C16507||None||None||None,397.19968||397.19968||397.19968,1.02||1.02||1.02
7705,397.2217988,416.039202,12679008.35,84,27,721,1,2,1,[M+ACN+H]+::1::1,,,,,,,None||None,None||None,,
7706,397.2263247,502.786836,2010963.08,84,7,,,,,,,,,,,,,,,
7707,397.2300722,1057.03362,5843616.5,418,13,687,4,9,13,[M+ACN+Na]+::1::1||[M+H]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,7730,(13C),17.7,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
7708,397.2349456,865.13256,562602.5,,,,,,,,,,,,C22H32O2,[M+Na+HCOO]+,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid",C06429,397.234918,-0.07
7709,397.243054,801.15291,162909.99,321,14,,,,,,,,,,,,,,,
7710,397.2445747,509.364897,2811099.725,84,18,776,1,2,1,[M+Na]+::1::1,,,,,,,None||None,None||None,,
7711,397.2714726,1018.45083,1385260.8,410,11,731,4,8,15,[M+K+HCOOH]+::1::1||[M+K]+::1::1,,,,,C20H40O2,[M+K+HCOOH]+,None||None||Icosanoic acid||None,None||None||C06425||None,397.271459,-0.03
7712,397.2804795,1004.00898,210856.85,408,16,653,2,21,28,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7713,397.2926645,951.07377,14389410.3,389,3,824,2,3,2,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,7736,(13C),18.2,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7714,397.3034197,814.62699,22577273.65,337,9,827,1,3,2,,C,7737,(13C),17.5,,,,,,
7715,397.3288948,1006.431,1846699,,,,,,,,,,,,,,,,,
7716,397.3558372,1114.47453,950891.08,426,8,817,1,4,3,,(13C),7692,C,11.4,,,,,,
7717,397.3674292,1138.77966,2084610.88,433,2,874,1,3,2,[M+H-H2O]+::1::1,,,,,,,None||None,None||None,,
7718,397.4036741,1212.68745,911684.885,446,9,875,1,3,2,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7719,397.4144509,1069.59966,14507848,418,1,876,1,2,1,,C,7739,(13C),23.8,,,,,,
7720,397.5559578,416.227284,4804948,84,22,,,,,,,,,,,,,,,
7721,397.6929672,318.228159,1651322.44,101,1,,,,,,,,,,,,,,,
7722,397.746165,508.90176,1272577.73,84,22,,,,,,,,,,,,,,,
7723,398.1120234,792.42504,113835.87,309,1,,,,,,,,,,C15H22FN3O6,[M+K]+,Capecitabine,C12650,398.1124234,1
7724,398.1420633,372.205785,18693599.3,84,47,312,1,4,3,,C,7749,(13C),12.3,C11H22N5O6P,[M+H+HCOOH]+,Rhizocticin A,C17944,398.143516,3.65
7725,398.1562596,209.44956,583845.2,58,8,,,,,,,,,,C13H22N2O8||C13H22N2O8,[M+ACN+Na]+||[M+ACN+Na]+,"Pseudaminic acid||N,N'-Diacetyllegionaminate",C20082||C20418,398.154486||398.154486,-4.45||-4.45
7726,398.1719755,865.64946,2259133.5,367,2,873,1,2,1,,(13C),7701,C,20.2,,,,,,
7727,398.1935694,624.6675,1581971.4,,,,,,,,,,,,,,,,,
7728,398.2025663,827.89956,1420309.6,345,3,821,1,3,2,,(13C),7704,C,21.2,,,,,,
7729,398.2037873,202.285182,776998.08,58,7,,,,,,,,,,,,,,,
7730,398.2334749,1057.03476,1137597.8,418,13,687,4,9,13,[M+ACN+Na]+::1::1||[M+H]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,(13C),7707,C,17.7,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
7731,398.2396227,589.184148,10333778.95,84,13,,,,,,,,,,,,,,,
7732,398.2400713,446.695188,52441186.8,84,39,,,,,,,,,,,,,,,
7733,398.240685,723.23202,8005302.3,270,3,826,1,2,1,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7734,398.2536417,122.705508,681512.7,,,,,,,,,,,,C20H30O4||C20H30O4||C20H30O4||C20H30O4||C20H30O4||C20H30O4||C20H30O4,[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,"12-Keto-leukotriene B4||Prostaglandin A2||Prostaglandin B2||Prostaglandin C2||Prostaglandin J2||Delta-12-Prostaglandin J2||5,6-Epoxytetraene",C05949||C05953||C05954||C05955||C05957||C05958||C14815,398.253702||398.253702||398.253702||398.253702||398.253702||398.253702||398.253702,0.15||0.15||0.15||0.15||0.15||0.15||0.15
7735,398.2764484,93.41721,442778.76,5,39,816,1,2,1,[M+ACN+Na]+::1::1,,,,,,,None||None,None||None,,
7736,398.2959791,951.10203,2880253.23,389,3,824,1,3,2,,(13C),7713,C,18.2,C27H42O3,[M+H-NH3]+,"14alpha-Hydroxy-5beta-cholest-7-ene-3,6-dione",C16509,398.294125,-4.66
7737,398.3068454,814.6083,4343971.4,337,4,827,2,3,2,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,(13C),7714,C,17.5,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7738,398.3241222,1015.74891,1950517.9,410,12,,,,,,,,,,,,,,,
7739,398.4178204,1069.45836,3804422,418,4,876,1,2,1,,(13C),7719,C,23.8,,,,,,
7740,398.5215874,506.318952,2496634.25,84,11,,,,,,,,,,,,,,,
7741,398.7193815,430.69539,2623459.87,84,23,,,,,,,,,,,,,,,
7742,398.7410952,589.099638,4178432.2,84,13,,,,,,,,,,,,,,,
7743,398.7500973,478.582632,3356829.65,84,13,,,,,,,,,,,,,,,
7744,398.7615407,1279.45872,10546695,456,1,,,,,,,,,,,,,,,
7745,398.9060435,52.9792026,996356.6,5,51,514,1,39,51,[M+H-H2O]+::1::1,,,,,,,None||None,None||None,,
7746,399.0009829,108.61749,326232.135,43,14,784,1,6,6,[M+K+HCOOH]+::1::1||[M+K]+::1::1,,,,,,,None||None||None||None,None||None||None||None,,
7747,399.0366816,696.53967,1076623.9,254,2,,,,,,,,,,C10H20O7P2,[M+K+HCOOH]+,Geranyl diphosphate,C00341,399.037055,0.94
7748,399.1446754,63.170244,6017111.75,5,49,,,,,,,,,,C15H22N6O5S,[M+H]+,S-Adenosyl-L-methionine,C00019,399.1445154,-0.4
7749,399.1454255,370.673802,2521537.75,84,44,312,2,4,3,[M+K+HCOOH]+::1::1,(13C),7724,C,12.3,C15H22N6O5S,[M+H]+,S-Adenosyl-L-methionine||None,C00019||None,399.1445154,-2.28
7750,399.1775703,680.4798,386334.1,,,,,,,,,,,,,,,,,
7751,399.1784767,815.45031,1026985.9,337,8,705,3,7,9,[M+ACN+H]+::1::1||[M+ACN+Na]+::1::1||[M+H+HCOOH]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7752,399.2139687,777.10782,458062.15,,,,,,,,,,,,,,,,,
7753,399.2298233,326.490411,1049056.065,84,2,,,,,,,,,,,,,,,
7754,399.2601332,506.53197,4669582.4,84,6,,,,,,,,,,,,,,,
7755,399.2601215,564.340578,7481363.72,,,,,,,,,,,,,,,,,
7756,399.2714403,812.93784,969698.6,,,,,,,,,,,,,,,,,
7757,399.2954389,1057.11468,504543.8,418,2,877,1,4,3,[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None,None||None||None||None,,
7758,399.3079823,922.40088,9843779,,,,,,,,,,,,,,,,,
7759,399.3581352,943.9236,1061160,396,1,878,1,2,1,,C,7770,(13C),15.7,,,,,,
7760,399.7225998,1125.88221,861186.57,,,,,,,,,,,,,,,,,
7761,399.7315197,326.798805,444389.95,84,1,,,,,,,,,,,,,,,
7762,400.0310662,183.544344,2779229.5,58,8,765,2,4,3,[M+H+HCOOH]+::1::1||[M+MeOH+H]+::1::1,,,,,C10H17N3O11P2||C10H17N3O11P2,[M+H-H2O]+||[M+H-H2O]+,2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate||2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate||None||None,C11038||C11038||None||None,400.030542||400.030542,-1.31||-1.31
7763,400.1714669,120.305583,702770.53,5,33,,,,,,,,,,,,,,,
7764,400.1939359,112.557132,2774584.4,5,31,787,1,9,9,[M+Na]+::1::1,,,,,,,None||None,None||None,,
7765,400.2093322,637.2558,1842325.95,,,,,,,,,,,,,,,,,
7766,400.2194326,331.02033,4431103.72,84,2,,,,,,,,,,,,,,,
7767,400.2195159,227.971536,183286.45,58,4,,,,,,,,,,,,,,,
7768,400.2399251,554.893095,298704510,84,14,,,,,,,,,,,,,,,
7769,400.3114188,922.36833,2141453,,,,,,,,,,,,C27H44O3||C27H44O3||C27H44O3,[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+,"Calcitriol||Secalciferol||3beta,5beta-Ketodiol",C01673||C07712||C16493,400.309775||400.309775||400.309775,-4.11||-4.11||-4.11
7770,400.3614434,944.13006,183787.99,396,1,878,1,2,1,,(13C),7759,C,15.7,,,,,,
7771,400.5265154,525.62187,2631972.2,84,16,,,,,,,,,,,,,,,
7772,400.5738268,554.350578,170431443,84,12,,,,,,,,,,,,,,,
7773,400.6989176,354.240846,2223055.5,84,28,,,,,,,,,,,,,,,
7774,400.7304994,1155.01836,744771.34,439,1,,,,,,,,,,,,,,,
7775,400.7474546,524.290482,2064461.35,84,7,,,,,,,,,,,,,,,
7776,400.771249,512.873088,6149475.915,84,15,,,,,,,,,,,,,,,
7777,400.9392508,53.072712,759365.3,5,81,514,2,39,51,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7778,401.0468465,787.78335,210262.23,309,5,176,1,7,7,[M+Na+HCOO]+::1::1,,,,,C10H13N4O7P,[M+Na+HCOO]+,None||2'-Deoxyinosine 5'-phosphate,None||C06196,401.046874,0.07
7779,401.0503216,110.596791,395510.605,5,6,,,,,,,,,,,,,,,
7780,401.1242839,750.4023,535528.08,292,17,495,4,27,42,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
7781,401.2506687,848.4342,507134,353,1,,,,,,,,,,,,,,,
7782,401.2573591,1057.2243,2990503.7,,,,,,,,,,,,,,,,,
7783,401.2865506,762.46485,1103814.2,,,,,,,,,,,,,,,,,
7784,401.2869171,857.3394,2596393.3,362,3,,,,,,,,,,,,,,,
7785,401.2873112,438.977412,16607362.2,84,1,879,1,2,1,,C,7800,(13C),24.4,,,,,,
7786,401.3412845,1071.9108,1147943.8,418,4,,,,,,,,,,C27H44O2,[M+H]+,Calcidiol,C01561,401.3414074,0.31
7787,401.3986774,1170.76881,750478.22,434,15,880,1,4,3,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,C24H48O2||C24H48O2||C24H48O2,[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+,Tetracosanoic acid||Tetracosanoic acid||Tetracosanoic acid||None||None||None,C08320||C08320||C08320||None||None||None,401.400021||401.400021||401.400021,3.35||3.35||3.35
7788,401.7101483,436.239276,9445112.055,84,10,,,,,,,,,,,,,,,
7789,401.7193728,377.44335,5680000.35,84,34,,,,,,,,,,,,,,,
7790,401.7550568,491.020458,34217990.92,84,20,,,,,,,,,,,,,,,
7791,402.010844,277.941966,153196.1005,84,31,804,1,3,2,[M+ACN+Na]+::1::1,,,,,,,None||None,None||None,,
7792,402.0355474,116.973738,711361.66,52,3,,,,,,,,,,,,,,,
7793,402.1269372,159.300867,2744354.85,58,11,,,,,,,,,,,,,,,
7794,402.1494923,466.564485,986075.39,84,7,,,,,,,,,,,,,,,
7795,402.1861123,101.128557,1707216.27,5,5,,,,,,,,,,,,,,,
7796,402.1982651,116.803116,3489517.25,5,15,783,1,3,2,[M+ACN+H]+::1::1||[M+ACN+Na]+::1::1,,,,,,,None||None||None||None,None||None||None||None,,
7797,402.198671,175.004202,2194269.55,58,7,,,,,,,,,,,,,,,
7798,402.2169626,323.349114,3626892.23,84,15,,,,,,,,,,,,,,,
